2017/08/18 00:07:35,25.1,68.5
2017/08/18 00:17:35,25.1,68.5
2017/08/18 00:27:35,25.2,68.5
2017/08/18 00:37:35,25.2,68.6
2017/08/18 00:47:36,25.2,68.6
2017/08/18 00:57:36,25.3,68.7
2017/08/18 01:07:36,25.3,68.8
2017/08/18 01:17:36,25.3,68.8
2017/08/18 01:27:36,25.3,68.9
2017/08/18 01:37:36,25.4,69.0
2017/08/18 01:47:36,25.4,69.1
2017/08/18 01:57:36,25.4,69.2
2017/08/18 02:07:37,25.4,69.4
2017/08/18 02:17:37,25.4,69.6
2017/08/18 02:27:37,25.4,69.7
2017/08/18 02:37:37,25.4,69.9
2017/08/18 02:47:37,25.4,70.2
2017/08/18 02:57:37,25.4,70.3
2017/08/18 03:07:37,25.4,70.5
2017/08/18 03:17:37,25.4,70.6
2017/08/18 03:27:37,25.5,70.8
2017/08/18 03:37:37,25.5,70.9
2017/08/18 03:47:37,25.5,71.0
2017/08/18 03:57:38,25.5,71.1
2017/08/18 04:07:38,25.5,71.2
2017/08/18 04:17:38,25.5,71.3
2017/08/18 04:27:38,25.5,71.4
2017/08/18 04:37:38,25.5,71.5
2017/08/18 04:47:38,25.5,71.6
2017/08/18 04:57:38,25.5,71.7
2017/08/18 05:07:38,25.5,71.8
2017/08/18 05:17:38,25.5,71.9
2017/08/18 05:27:38,25.5,72.0
2017/08/18 05:37:39,25.7,72.0
2017/08/18 05:47:39,25.6,72.0
2017/08/18 05:57:39,25.5,72.0
2017/08/18 06:07:39,25.5,72.0
2017/08/18 06:17:39,25.5,71.9
2017/08/18 06:27:39,25.6,71.8
2017/08/18 06:37:39,25.6,71.7
2017/08/18 06:47:39,25.7,71.7
2017/08/18 06:57:39,25.8,71.7
2017/08/18 07:07:40,25.8,71.6
2017/08/18 07:17:40,25.9,71.6
2017/08/18 07:27:40,25.9,71.7
2017/08/18 07:37:40,26.0,71.7
2017/08/18 07:47:40,26.0,71.8
2017/08/18 07:57:40,26.1,71.9
2017/08/18 08:07:40,26.2,72.2
2017/08/18 08:17:40,26.3,72.4
2017/08/18 08:27:40,26.3,72.5
2017/08/18 08:37:41,26.5,72.6
