2017/08/29 00:04:35,22.3,59.5
2017/08/29 00:14:35,23.3,59.7
2017/08/29 00:24:35,23.5,59.6
2017/08/29 00:34:35,23.3,59.5
2017/08/29 00:44:35,23.1,59.4
2017/08/29 00:54:35,23.0,59.3
2017/08/29 01:04:36,23.0,59.0
2017/08/29 01:14:36,23.1,58.5
2017/08/29 01:24:36,23.3,58.6
2017/08/29 01:34:36,23.1,58.8
2017/08/29 01:44:36,23.0,58.8
2017/08/29 01:54:36,23.2,58.9
2017/08/29 02:04:36,23.0,59.7
2017/08/29 02:14:36,22.9,59.7
2017/08/29 02:24:37,23.1,59.6
2017/08/29 02:34:37,23.0,60.4
2017/08/29 02:44:37,22.9,60.6
2017/08/29 02:54:37,23.2,60.7
2017/08/29 03:04:37,23.0,61.1
2017/08/29 03:14:37,22.9,61.4
2017/08/29 03:24:37,23.1,61.7
2017/08/29 03:34:37,23.0,61.5
2017/08/29 03:44:38,22.9,61.2
2017/08/29 03:54:38,23.0,60.8
2017/08/29 04:04:38,22.9,60.8
2017/08/29 04:14:38,22.7,60.3
2017/08/29 04:24:38,23.0,60.3
2017/08/29 04:34:38,22.9,60.1
2017/08/29 04:44:38,22.8,60.0
2017/08/29 04:54:38,23.0,59.9
2017/08/29 05:04:39,22.9,59.7
2017/08/29 05:14:39,22.8,59.5
2017/08/29 05:24:39,23.0,59.0
2017/08/29 05:34:39,23.0,58.8
2017/08/29 05:44:39,22.8,58.7
2017/08/29 05:54:39,23.0,58.5
2017/08/29 06:04:39,23.1,58.5
2017/08/29 06:14:39,22.8,58.5
2017/08/29 06:24:39,23.0,58.5
2017/08/29 06:34:40,23.0,58.6
2017/08/29 06:44:40,22.9,58.6
2017/08/29 06:54:40,22.8,58.5
2017/08/29 07:04:40,22.9,58.2
2017/08/29 07:14:40,23.0,58.2
2017/08/29 07:24:40,23.2,58.4
2017/08/29 07:34:40,23.3,58.6
2017/08/29 07:44:40,23.1,58.6
2017/08/29 07:54:40,22.9,58.9
2017/08/29 08:04:41,22.9,59.0
2017/08/29 08:14:41,22.9,59.3
2017/08/29 08:24:41,22.8,59.3
2017/08/29 08:34:41,22.8,59.6
2017/08/29 08:44:41,22.9,60.0
2017/08/29 08:54:41,22.9,60.3
2017/08/29 09:04:41,23.0,60.6
2017/08/29 09:14:41,23.0,60.8
2017/08/29 09:24:41,23.0,61.1
2017/08/29 09:34:42,23.2,61.3
2017/08/29 09:44:42,23.1,61.4
2017/08/29 09:54:42,23.0,61.2
2017/08/29 10:04:42,23.0,60.6
2017/08/29 10:14:42,23.0,59.8
2017/08/29 10:24:42,23.0,59.2
2017/08/29 10:34:42,23.1,59.0
2017/08/29 10:44:42,23.0,58.5
2017/08/29 10:54:43,23.1,58.4
2017/08/29 11:04:43,23.1,58.1
2017/08/29 11:14:43,23.2,58.0
2017/08/29 11:24:43,23.1,57.8
2017/08/29 11:34:43,23.1,57.6
2017/08/29 11:44:43,23.1,57.4
2017/08/29 11:54:43,23.0,57.2
2017/08/29 12:04:43,23.0,56.9
2017/08/29 12:14:44,23.0,56.6
2017/08/29 12:24:44,22.9,56.4
2017/08/29 12:34:44,22.9,56.2
2017/08/29 12:44:44,22.9,56.1
2017/08/29 12:54:44,23.0,56.0
2017/08/29 13:04:44,23.0,56.1
2017/08/29 13:14:44,23.1,56.2
2017/08/29 13:24:44,23.3,56.3
2017/08/29 13:34:45,23.2,56.3
2017/08/29 13:44:45,23.3,56.4
2017/08/29 13:54:45,23.2,56.4
2017/08/29 14:04:45,23.2,56.3
2017/08/29 14:14:45,23.2,56.2
2017/08/29 14:24:45,23.2,56.1
2017/08/29 14:34:45,23.2,56.0
2017/08/29 14:44:45,23.2,56.0
2017/08/29 14:54:46,23.2,55.9
2017/08/29 15:04:46,23.2,55.9
2017/08/29 15:14:46,23.2,55.8
2017/08/29 15:24:46,23.2,55.7
2017/08/29 15:34:46,23.2,55.7
2017/08/29 15:44:46,23.3,55.6
2017/08/29 15:54:46,23.3,55.5
2017/08/29 16:04:47,23.3,55.4
2017/08/29 16:14:47,23.2,55.4
2017/08/29 16:24:47,23.4,55.4
2017/08/29 16:34:47,23.3,55.5
2017/08/29 16:44:47,23.3,56.2
2017/08/29 16:54:47,23.5,57.0
2017/08/29 17:04:47,23.5,57.6
2017/08/29 17:14:47,23.6,58.1
2017/08/29 17:24:48,23.6,58.7
2017/08/29 17:34:48,23.7,59.0
2017/08/29 17:44:48,23.7,59.5
2017/08/29 17:54:48,23.8,59.8
2017/08/29 18:04:48,23.7,59.9
2017/08/29 18:14:48,23.8,60.0
2017/08/29 18:24:48,23.9,60.0
2017/08/29 18:34:48,23.8,60.1
2017/08/29 18:44:48,23.8,60.2
2017/08/29 18:54:48,23.7,60.2
2017/08/29 19:04:49,23.7,60.3
2017/08/29 19:14:49,23.8,60.5
2017/08/29 19:24:49,23.8,60.6
2017/08/29 19:34:49,23.8,60.7
2017/08/29 19:44:49,23.8,60.6
2017/08/29 19:54:49,23.8,60.5
2017/08/29 20:04:49,23.8,60.3
2017/08/29 20:14:49,23.8,60.1
2017/08/29 20:24:49,23.8,59.9
2017/08/29 20:34:49,23.7,59.8
2017/08/29 20:44:50,23.7,59.6
2017/08/29 20:54:50,23.7,59.5
2017/08/29 21:04:50,23.6,59.4
2017/08/29 21:14:50,23.6,59.4
2017/08/29 21:24:50,23.6,59.3
2017/08/29 21:34:50,23.6,59.2
2017/08/29 21:44:50,23.6,59.1
2017/08/29 21:54:50,23.5,59.1
2017/08/29 22:04:50,23.5,59.1
2017/08/29 22:14:51,23.5,59.0
2017/08/29 22:24:51,23.6,59.0
2017/08/29 22:34:51,23.5,59.1
2017/08/29 22:44:51,23.4,59.2
2017/08/29 22:54:51,23.4,59.4
2017/08/29 23:04:51,23.3,59.5
2017/08/29 23:14:51,23.1,59.3
2017/08/29 23:24:51,23.0,59.2
2017/08/29 23:34:52,23.0,59.1
2017/08/29 23:44:52,23.1,58.9
2017/08/29 23:54:52,23.1,58.8
