2017/09/01 00:05:26,23.0,58.7
2017/09/01 00:15:26,23.0,58.5
2017/09/01 00:25:26,23.0,58.2
2017/09/01 00:35:26,23.1,58.1
2017/09/01 00:45:26,22.9,57.9
2017/09/01 00:55:26,23.0,57.8
2017/09/01 01:05:26,23.1,57.7
2017/09/01 01:15:26,22.9,57.6
2017/09/01 01:25:27,23.1,57.6
2017/09/01 01:35:27,22.9,57.4
2017/09/01 01:45:27,23.0,57.4
2017/09/01 01:55:27,23.1,57.3
2017/09/01 02:05:27,22.9,57.2
2017/09/01 02:15:27,23.1,57.2
2017/09/01 02:25:27,23.0,57.0
2017/09/01 02:35:27,22.9,57.0
2017/09/01 02:45:28,23.1,57.0
2017/09/01 02:55:28,22.9,57.1
2017/09/01 03:05:28,22.8,57.3
2017/09/01 03:15:28,23.0,57.5
2017/09/01 03:25:28,22.8,57.7
2017/09/01 03:35:28,22.7,58.0
2017/09/01 03:45:28,22.7,58.2
2017/09/01 03:55:28,22.9,58.4
2017/09/01 04:05:28,22.8,58.6
2017/09/01 04:15:29,22.6,58.8
2017/09/01 04:25:29,22.6,59.0
2017/09/01 04:35:29,22.8,59.1
2017/09/01 04:45:29,22.7,59.4
2017/09/01 04:55:29,22.6,59.6
2017/09/01 05:05:29,22.6,59.8
2017/09/01 05:15:29,22.7,59.9
2017/09/01 05:25:29,22.8,60.2
2017/09/01 05:35:29,22.5,60.5
2017/09/01 05:45:30,22.7,60.6
2017/09/01 05:55:30,22.7,60.7
2017/09/01 06:05:30,22.6,60.8
2017/09/01 06:15:30,22.5,61.0
2017/09/01 06:25:30,22.6,61.0
2017/09/01 06:35:30,22.7,61.0
2017/09/01 06:45:30,22.7,61.1
2017/09/01 06:55:30,22.5,61.1
2017/09/01 07:05:30,22.6,61.1
2017/09/01 07:15:31,22.8,61.0
2017/09/01 07:25:31,22.7,60.9
2017/09/01 07:35:31,22.5,60.8
2017/09/01 07:45:31,22.7,60.6
2017/09/01 07:55:31,23.0,60.4
2017/09/01 08:05:31,22.7,60.3
2017/09/01 08:15:31,22.6,60.2
2017/09/01 08:25:31,22.9,60.1
2017/09/01 08:35:31,22.9,59.9
