
2017/08/13 01:06:11,22.6,65.1
2017/08/13 01:16:11,22.6,65.4
2017/08/13 01:26:11,22.5,65.3
2017/08/13 01:36:11,22.4,65.1
2017/08/13 01:46:11,22.4,65.0
2017/08/13 01:56:12,22.6,65.0
2017/08/13 02:06:12,22.4,64.6
2017/08/13 02:16:12,22.3,64.2
2017/08/13 02:26:12,22.5,64.2
2017/08/13 02:36:12,22.6,64.2
2017/08/13 02:46:12,22.4,63.9
2017/08/13 02:56:12,22.6,63.7
2017/08/13 03:06:12,22.4,63.7
2017/08/13 03:16:12,22.6,63.8
2017/08/13 03:26:13,22.5,63.7
2017/08/13 03:36:13,22.5,63.8
2017/08/13 03:46:13,22.4,64.0
2017/08/13 03:56:13,22.6,64.2
2017/08/13 04:06:13,22.4,64.3
2017/08/13 04:16:13,22.6,64.3
2017/08/13 04:26:13,22.4,64.4
2017/08/13 04:36:13,22.6,64.3
2017/08/13 04:46:13,22.6,64.3
2017/08/13 04:56:14,22.6,64.0
2017/08/13 05:06:14,22.4,64.0
2017/08/13 05:16:14,22.6,63.9
2017/08/13 05:26:14,22.5,63.9
2017/08/13 05:36:14,22.6,63.8
2017/08/13 05:46:14,22.5,63.9
2017/08/13 05:56:14,22.6,63.9
2017/08/13 06:06:14,22.5,64.0
2017/08/13 06:16:15,22.5,63.8
2017/08/13 06:26:15,22.6,63.8
2017/08/13 06:36:15,22.6,63.7
2017/08/13 06:46:15,22.5,63.4
2017/08/13 06:56:15,22.5,63.3
2017/08/13 07:06:15,22.7,63.4
2017/08/13 07:16:15,22.6,63.5
2017/08/13 07:26:15,22.5,63.5
2017/08/13 07:36:16,22.5,63.5
2017/08/13 07:46:16,22.6,63.7
2017/08/13 07:56:16,22.6,64.1
2017/08/13 08:06:16,22.5,63.8
2017/08/13 08:16:16,22.4,63.9
2017/08/13 08:26:16,22.7,64.1
2017/08/13 08:36:16,22.5,64.1
2017/08/13 08:46:16,22.5,63.9
2017/08/13 08:56:17,22.6,63.6
2017/08/13 09:06:17,22.6,63.8
2017/08/13 09:16:17,22.6,63.7
2017/08/13 09:26:17,22.7,63.4
2017/08/13 09:36:17,22.7,63.3
2017/08/13 09:46:17,22.7,63.7
2017/08/13 09:56:17,22.7,63.7
2017/08/13 10:06:17,22.6,63.5
2017/08/13 10:16:17,22.6,63.8
2017/08/13 10:26:18,22.5,64.1
2017/08/13 10:36:18,22.6,64.3
2017/08/13 10:46:18,22.9,64.8
2017/08/13 10:56:18,22.9,65.0
2017/08/13 11:06:18,22.8,65.2
2017/08/13 11:16:18,22.8,65.5
2017/08/13 11:26:18,22.7,65.8
2017/08/13 11:36:18,22.8,66.2
2017/08/13 11:46:19,22.8,66.3
2017/08/13 11:56:19,22.8,66.5
2017/08/13 12:06:19,22.8,66.8
2017/08/13 12:16:19,23.1,66.8
2017/08/13 12:26:19,23.3,66.9
2017/08/13 12:36:19,23.5,66.9
2017/08/13 12:46:19,23.7,66.9
2017/08/13 12:56:19,24.0,67.1
2017/08/13 13:06:20,24.0,67.2
2017/08/13 13:16:20,24.2,67.3
2017/08/13 13:26:20,24.3,67.4
2017/08/13 13:36:20,24.4,67.4
2017/08/13 13:46:20,24.6,67.4
2017/08/13 13:56:20,24.8,67.3
2017/08/13 14:06:20,24.9,67.2
2017/08/13 14:16:20,25.1,67.2
2017/08/13 14:26:20,25.2,67.1
2017/08/13 14:36:21,25.3,67.1
2017/08/13 14:46:21,25.5,67.0
2017/08/13 14:56:21,25.6,67.0
2017/08/13 15:06:21,25.7,66.9
2017/08/13 15:16:21,25.9,66.9
2017/08/13 15:26:21,26.0,66.9
2017/08/13 15:36:21,26.1,66.8
2017/08/13 15:46:21,26.2,66.8
2017/08/13 15:56:21,26.3,66.7
2017/08/13 16:06:22,26.4,66.6
2017/08/13 16:16:22,26.6,66.6
2017/08/13 16:26:22,26.7,66.5
2017/08/13 16:36:22,26.8,66.5
2017/08/13 16:46:22,26.9,66.4
2017/08/13 16:56:22,26.9,66.3
2017/08/13 17:06:22,27.1,66.3
2017/08/13 17:16:22,27.1,66.2
2017/08/13 17:26:23,27.2,66.1
2017/08/13 17:36:23,27.3,66.0
2017/08/13 17:46:23,27.4,65.9
2017/08/13 17:56:23,27.4,65.8
2017/08/13 18:06:23,27.5,65.7
2017/08/13 18:16:23,27.6,65.7
2017/08/13 18:26:23,27.6,65.6
2017/08/13 18:36:23,27.6,65.6
2017/08/13 18:46:24,27.7,65.6
2017/08/13 18:56:24,27.8,65.6
2017/08/13 19:06:24,27.8,65.5
2017/08/13 19:16:24,27.8,65.5
2017/08/13 19:26:24,27.9,65.5
2017/08/13 19:36:24,28.0,65.5
2017/08/13 19:46:24,28.0,65.5
2017/08/13 19:56:25,28.0,65.4
2017/08/13 20:06:25,28.2,65.4
2017/08/13 20:16:25,28.1,65.4
2017/08/13 20:26:25,28.1,65.4
2017/08/13 20:36:25,28.3,65.3
2017/08/13 20:46:25,28.1,65.3
2017/08/13 20:56:25,28.1,65.3
2017/08/13 21:06:25,28.1,65.2
2017/08/13 21:16:26,26.8,50.5
2017/08/13 21:26:26,25.3,47.8
2017/08/13 21:36:26,24.4,47.1
2017/08/13 21:46:26,24.6,51.2
2017/08/13 21:56:26,24.5,52.3
2017/08/13 22:06:26,24.6,52.7
2017/08/13 22:16:26,24.5,54.3
2017/08/13 22:26:26,24.6,55.5
2017/08/13 22:36:26,24.3,56.2
2017/08/13 22:46:27,24.2,56.9
2017/08/13 22:56:27,24.2,58.1
